,title,view
221,오늘/NNG 보/VV 는/ETM 영화/NNG,431
222,이것/NP ㄴ/JX 무/NNG 리/VV 겠/EP 죠/EF ?/SF,968
223,11/SN 월/NNB 16/SN 일/NNB (/SS 토/NNG )/SS 넷플릭스/NNP 업데이트/NNG 작품/NNG 들/XSN,1685
224,여러분/NP 에/JKB 인생/NNG 영화/NNG 재밌/VA 는/ETM 영화/NNG 추천/NNG 좀/MAG 하/VV 여/EC 주/VX 시/EP 어요/EC,382
225,11/SN 월/NNB 15/SN 일/NNB 좌석/NNG 판매/NNG 율/XSN,1409
226,[/SS 베놈/NNG 2/SN ]/SS 공식/NNG 촬영/NNG 시작/NNG 인증/NNG (/SS 톰/NNP 하/NNP 디/NNG 인스타/NNG )/SS,6182
227,날씨/NNG 의/JKG 아이/NNG 를/JKO 영화관/NNG 에서/JKB 보/VV ㄹ지/EC VOD/SL 로/JKB 보/VV ㄹ지/EC 고민/NNG 이/VCP 네요/EC,410
228,이렇/VA ㄹ/ETM 줄/NNB 알/VV 았/EP 습니다/EC,874
229,11/SN 월/NNB 15/SN 일/NNB (/SS 금/NNG )/SS 넷플릭스/NNP 업데이트/NNG 작품/NNG 들/XSN,556
230,나누/VV ㅁ/ETN 완료/NNG,311
231,익무/NNG 시사/NNG 벌써/MAG 부터/JX 많이/MAG 기다리/VV 시/EP 네요/EC,1027
232,평론가/NNG 만/JX 나오/VV 는/ETM GV/SL 랑/JKB 잘/MAG 안/MAG 맞/VV 는/ETM 것/NNB 같/VA 아요/EF ./SF,846
233,첫/MM 익무/NNG 시사/NNG 참여/NNG 이/VCP 라/EC 질문/NNG 이/JKS 있/VV 습니다/EF !/SF,470
234,다음/NNG 주/NNG VOD/SL 출시/NNG 일정/NNG,3551
235,'/SS 엔드게임/NNG '/SS 라스트/NNG 신/NNP 비하인드/NNG 영상/NNG (/SS 스포/NNG )/SS,558
236,비/NNG 오/NNP 는/JX 날/NNG 의/JKG 포스터/NNG,360
237,CGV/SL '/SS 겨울왕국/NNG 2/SN '/SS 콤보/NNG 정보/NNG,2373
238,롯데시네마/NNP '/SS 겨울왕국/NNG 2/SN '/SS 콤보/NNG 실물/NNG 샷/NNG,3753
239,좌석/NNG 추천/NNG 좀/MAG 부탁/NNG 드리/VV ㅂ니다/EF ./SF,331
240,11/SN 월/NNB 14/SN 일/NNB 좌석/NNG 판매/NNG 율/XSN,932
241,이런/MM 것/NNB 도/JX 관/NNG 크/VA 이/VCP ㄹ까요/EF .../SE,1077
242,[/SS 겨울왕국/NNG 2/SN ]/SS 포토/NNG 티켓/NNG 이미지/NNG,9316
243,혹시/MAG 오늘/NNG 도/JX .../SE,588
244,뒤늦/VA 게/EC 보/VV ㄴ/ETM 조커/NNG 후기/NNG ./SF ./SE (/SS 스포/NNP )/SS,442
245,현재/MAG 제작/NNG 중/NNB 이/VCP ㄴ/ETM 뮤지컬/NNG 원작/NNG 영화/NNG 들/XSN,5154
246,오늘/NNG 보/VV 는/ETM 영화/NNG,193
247,영화/NNG 옥자/NNP 어떻/VA 어요/EF ?/SF,471
248,겨울/NNG 왕국/NNG 2/SN 용아맥/NNG 자리/NNG 좀/MAG 보/VV 아/EC 주/VX 시/EP 어요/EF .../SE,686
249,기생충/NNG 오프닝/NNG 음악/NNG 너무/MAG 좋/VA 네요/EC,595
250,내/NP 가/JKS 좋아하/VV 는/ETM 20/SN 세기/NNG 영화/NNG 캐릭터/NNG Top/SL 50/SN (/SS 스/NNG 압/NNP )/SS,1424
251,11/SN 월/NNB 14/SN 일/NNB 은/JX 특별/NNG 하/XSA ㄴ/ETM 날/NNG 이/VCP ㅂ니다/EC,1220
252,요즘/NNG 에/JKB ㄴ/JX 영화/NNG 보/VV 기/ETN 가/JKS 너무/MAG 힘들/VA 네요/EF .../SE,1068
253,메박/NNG 다음/NNG 오리지널/NNG 티켓/NNG 겨울왕국/NNG 이/VCP ㄹ까요/EF ?/SP ㅎㅎ/NNG,1227
254,다음/NNG 시사회/NNG 예고/NNG .../SE,3808
255,‘/SS 엔드게임/NNG ’/SS ‘/SS 인피니티/NNG 워/NNP ’/SS 뉴/NNG 비하인드/NNG 샷/NNG 들/XSN,631
256,겨울/NNG 왕국/NNG 2/SN 는/EF 이/VCP 요/EF ./SF,537
257,11/SN 월/NNB 13/SN 일/NNB 좌석/NNG 판매/NNG 율/XSN,903
258,이/MM 영화/NNG 예매/NNG 가능/NNG 하/XSA ㄹ까요/EF ?/SF,523
259,"겨울/NNG 왕국/NNG 2/SN 22/SN ,/SP 23/SN 일/NNB 용아맥/NNG 예매/NNG 열리/VV 었/EP 습니다/EC",817
260,질문/NNG )/SS 영화/NNG 조커/NNG 가/JKS 배트맨/NNG 과/JC 관련/NNG 이/JKS 있/VV 는/ETM 영화/NNG 이/VCP ㄴ가요/EF ?/SF,468
261,날씨/NNG 의/JKG 아이/NNG 1/SN 주/NNB 차/NNG 가/JKS 아직/MAG 나오/VV 네요/EF ?/SF ?/SF,778
262,오늘/NNG 개봉작/NNG 4/SN 편/NNB 다/MAG 좋/VA 았/EP 습니다/EC,993
263,영화/NNG 시사회/NNG 질문/NNG 이/VCP ㅂ니다/EF !/SF,298
264,뭐/NP ㄹ/JKO 보/VV 아야/EC 하/VX ㄹ까요/EF ../SE,811
265,겨울/NNG 왕국/NNG 2/SN 감독/NNG 님/XSN 이/JKS 내한/NNG 하/XSV 시/EP ㄴ/EC 다/NNG 네요/EC,950
266,겨울/NNG 왕국/NNG 3/SN 개/NNB 예매/NNG 하/XSV 였/EP 어요/EC ㅋㅋ/NNG,866
267,익무/NNG 시사회/NNG,401
268,겨울/NNG 왕국/NNG 2/SN 용아맥/NNG 용/NNP 포/NNG 디/NNP 성공/NNG !/SF !/SF,537
269,겨울/NNG 왕국/NNG 2/SN 용아맥/NNG 성공/NNG 하/XSV 였/EP 네요/EC,712
270,용아맥/NNG 도/JX 성공/NNG 하/XSV 였/EP 습니다/EC,356
271,[/SS 겨울왕국/NNG 2/SN ]/SS 용아맥/NNG 도/NNP 성공/NNG !/SF !/SF,740
272,용아맥/NNG 도/JX 곧/MAG 열리/VV 겠/EP 죠/EF ?/SF,156
273,용포디/NNP 아쉽/VA 지만/EC 성공/NNG 하/XSV 기/ETN ㄴ/JX 하/VX 였/EP 네요/EF ./SF,257
274,오랜만/NNG 에/JKB 포토티켓/NNG 뽑/VV 았/EP 어요/EC ㅎ/NNG 터미네이터/NNP 3/SN 종/NNG,620
275,겨울왕국/NNG 용아맥/NNG 용/NNP 포/NNG 디/NNP 오늘/NNG 예상/NNG 하/XSV 시/EP 나요/EF ?/SF,652
276,'/SS 겨울왕국/NNG 2/SN '/SS CGV/SL 스타/NNG 라이브톡/NNP 도/JX 진행/NNG 하/XSV 네요/EC ㅎ/NNG ㅎ/NNG,1869
277,기대/NNG 안/MAG 하/VV 였/EP 는데/EC 생각/NNG 보다/JKB 좋/VA 았/EP 던/ETM 2019/SN 년/NNB 개봉작/NNG 6/SN 편/NNB,3638
278,오늘/NNG 첫/MM 번/NNB 째/XSN 영화/NNG,265
279,용산/NNP 겨울/NNG 왕국/NNG 2/SN 2/SN D/SL 는/JX 안/MAG 하/VV 여/EC 주/VX 겠/EP 죠/EF ?/SF,990
280,'/SS 엔드게임/NNG '/SS 비하인드/NNG 영상/NNG 추가/NNG 공개/NNG (/SS 스포/NNG )/SS,567
281,봉준호/NNP 감독/NNG 한국/NNP 돌아오/VV 았/EP 군요/EC,1582
282,[/SS 하/NNG 이/NNP 라이/NNG 프/NNP ]/SS 는/JX 결국/NNG 극장/NNG 에서/JKB 못/MAG 보/VV 겠/EP 군요/EC,708
283,시빌/NNP 포스터/NNG,661
284,겨울/NNG 왕국/NNG 4/SN dx/SL 효과/NNG 는/JX 어떻/VA ㄹ까요/EF ?/SF,283
285,겨울/NNG 왕국/NNG 2/SN 아이맥스/NNG 3/SN d/SL 로/JKB 예매/NNG 하/XSV 였/EP 어요/EC,1697
286,디즈니/NNP '/SS 겨울왕국/NNG 2/SN '/SS (/SS 3/SN D/SL )/SS 국내/NNG 등급/NNG 심의/NNG 완료/NNG,1977
287,메가박스/NNG 겨울왕국/NNG 오리지널/NNG 티켓/NNG 이/JKS 기대/NNG 되/XSV 네요/EC,1664
288,겨울/NNG 왕국/NNG 2/SN 3/SN D/SL 심의/NNG 완료/NNG,937
289,&/SW lt/SL ;/SP 우/NNG 멀/VA ㄴ/ETM 인/NNG 할리우드/NNP &/SW gt/SL ;/SP 개봉/NNG 3/SN 주/NNG 차/NNB 상영관/NNG 안내/NNG,339
290,겨울/NNG 왕국/NNG 2/SN 아이/NNG 맥/NNP 스/NNG 는/JX 아직/MAG 소식/NNG 이/JKS 없/VA 네요/EC,1281
291,'/SS 안/NNP 시/NNG 성/NNP '/SS 블루레이/NNP 출시/NNG 예정/NNG,306
292,아가씨/NNG 같/VA 은/ETM 영화/NNG 추천/NNG 좀/MAG 하/VV 여/EC 주/VX 시/EP 어요/EC,352
293,오늘/NNG 의/JKG 일정/NNG .../SE,331
294,[/SS 미스터/NNG 주/NNG ]/SS 홍보/NNG 를/JKO 너무/MAG 안/MAG 하/VV 네요/EF ./SF ./SE,1264
295,넷플릭스/NNP [/SS 너/NP 의/JKG 모든/MM 것/NNB ]/SS 시즌/NNG 2/SN 국내판/NNG 포스터/NNG,571
296,넷플릭스/NNP 드라마/NNG [/SS 너/NP 의/JKG 모든/MM 것/NNB ]/SS 시즌/NNG 2/SN 포스터/NNG,1459
297,평점/NNG 수정/NNG 하/VV 시/EP 나요/EF ?/SF,585
298,드디어/MAG 이/MM 시리즈/NNG 의/JKG 마지막/NNG 영화/NNG 가/JKS 나오/VV 네요/EF ./SF,1432
299,다음/NNG 시사회/NNG 예고/NNG .../SE,4875
300,겨울/NNG 왕국/NNG 스/NNG 포/NNP 어제/NNG 스포/NNG 하/XSV 였/EP 던/ETM 사람/NNG 이/VCP ㄴ가요/EF ?/SF,1337
301,겨울/NNG 왕국/NNG 2/SN 4/SN DX/SL 3/SN D/SL 상영/NNG 이/VCP 겠/EP 죠/EF ?/SF,759
302,한국/NNP //SP 미국/NNP 박/NNG 스/NNP 오/NNG 피/NNP 스/NNG (/SS 11/SN //SP 8/SN ~/SO 10/SN )/SS,2247
303,주/VV 겠/EP 죠/EF ?/SF,543
304,[/SS 겨울왕국/NNG 2/SN ]/SS 전단지/NNG 나오/VV 았었/EP 군요/EC ㅎ/NNG,1006
305,CGV/SL VIP/SL 쿠폰/NNG 질문/NNG,1151
306,'/SS 스타워즈/NNP 9/SN '/SS 팬포스터/NNG,587
307,11/SN x/SL 가/NNG 에서/JKB 겨울/NNG 왕국/NNG 2/SN 시사회/NNG 이벤트/NNG 를/JKO 보/VV 았/EP 는데/EF ./SE ./SF,2522
308,[/SS 엔/NNG 드/NNP 게임/NNG ]/SS 이/MM 장면/NNG 들/XSN 보/VV 려고/EC 엔드게임/NNG 다시/MAG 보/VV 아요/EC ㅋㅋ/NNG,30945
309,다음/NNG 주/NNG 언론/NNG 시사회/NNG 로/JKB 공개/NNG 되/XSV 는/ETM 영화/NNG 들/XSN (/SS +/SW 추가/NNG )/SS,5886
310,날씨/NNG 의/JKG 아이/NNG 후기/NNG,682
311,오늘/NNG 두/MM 번/NNB 째/XSN 영화/NNG,563
312,그/MM 영화/NNG 가/JKS MX/SL 상영/NNG 하/XSV ㅂ니다/EF .../SE,2659
313,(/SS 스포/NNG )/SS [/SS 날씨/NNG 의/JKG 아이/NNG ]/SS 어/NNG 벤/NNP 져/NNG 스/NNP 버전/NNG ./SP jpg/SL,2362
314,내년/NNG 에/JKB 4/SN DX/SL 로/JKB 보/VV 면/EC 괜찮/VA 을/ETM 것/NNB 같/VA 은/ETM 영화/NNG 들/XSN,6781
315,드디어/MAG &/SW lt/SL ;/SP 우/NNG 멀/VA ㄴ/ETM 인/NNG 할리우드/NNP &/SW gt/SL ;/SP 보/VV 았/EP 어요/EC,656
316,포티/NNG 수정/NNG 질문/NNG 드리/VV ㅂ니다/EC,351
317,오늘/NNG 첫/MM 번/NNB 째/XSN 영화/NNG,453
318,날씨/NNG 의/JKG 아이/NNG 대사/NNG 어떻/VA 게/EC 보/VV 시/EP 나요/EF ?/SF (/SS 약스포/NNG ?/SF )/SS,987
319,영화/NNG 아가씨/NNG 재미있/VA 나요/EF ?/SF,1381
320,날씨/NNG 의/JKG 아이/NNG 2/SN 회/NNB 차/NNG ../SF,545
321,[/SS 날씨/NNG 의/JKG 아이/NNG ]/SS 보/VV 러/EC 오/VV 았/EP 습니다/EF ./SF,637
322,11/SN 월/NNB 9/SN 일/NNB 좌석/NNG 판매/NNG 율/XSN,3197
323,겨울/NNG 왕국/NNG 추천/NNG 부탁/NNG 하/XSV 아요/EF !/SF,637
324,날씨/NNG 의/JKG 아이/NNG 에/JKB 관하/VV 여/EC 질문/NNG,688
325,[/SS 겨울왕국/NNG 2/SN ]/SS 실시간/NNG 예매/NNG 율/XSN 1/SN 위/NNB,3656
326,포토티켓/NNG 10/SN 장/NNB 뽑/VV 았/EP 는데/EF ./SE ./SF,3974
327,CGV/SL 압/NNP 구/NNG 정/NNP 가/VV 고/EC 있/VX 습니다/EF ./SF,688
328,일본/NNP 관객/NNG 의/JKG 기생충/NNG 후기/NNG,3535
329,이/MM 영화/NNG 가/JKS 무대인사/NNG 를/JKO .../SE ?/SF,1406
330,‘/SS 조커/NNG ’/SS 현재/MAG 흥행/NNG 근황/NNG,2227
331,겨울/NNG 왕국/NNG 1/SN OST/SL 는/JX .../SE,787
332,익무/NNG 여러분/NP 들/XSN 은/JX 요즘/NNG 무슨/MM 드라마/NNG 보/VV 시/EP 나/JX 요/EC ?/SF,375
333,날씨/NNG 의/JKG 아이/NNG 에/JKB 대하/VV ㄴ/ETM 개인/NNG 적/XSN 이/VCP ㄴ/ETM 생각/NNG,939
334,11/SN 월/NNB 8/SN 일/NNB 좌석/NNG 판매/NNG 율/XSN,1977
335,네/IC 이버/NNP 영화/NNG 3/SN 개/NNB 작품/NNG 30/SN %/SW 할인/NNG 쿠폰/NNG (/SS ~/SO 11/SN ./SP 8/SN 오늘/NNG 까지/JX )/SS,1022
336,3/SN 일/NNB 연속/NNG 관크/NNG 만나/VV 았/EP 습니다/EF ./SF,1253
337,하루/NNG 에/JKB 영화/NNG 세/MM 편/NNB 보/VV 시/EP ㄴ/ETM 분/NNB 들/XSN 계시/VV ㄴ가요/EF ?/SF,1540
338,오늘/NNG 두/MM 번/NNB 째/XSN 영화/NNG,274
339,11/SN 월/NNB 8/SN 일/NNB (/SS 금/NNG )/SS 넷플릭스/NNP 업데이트/NNG 작품/NNG 들/XSN,3245
340,굿즈/NNG 때문/NNB 에/JKB 영화/NNG 보/VV 러/EC 가/VV 았/EP 는데/EC 굿즈/NNG 가/JKS 없/VA 다고/EC 하/VV 네요/EC,2087
341,다음/NNG 주/NNG VOD/SL 출시/NNG 일정/NNG,1914
342,오늘/NNG 첫/MM 번/NNB 째/XSN 영화/NNG,252
343,겨울/NNG 왕국/NNG 시사회/NNG 참여/NNG 하/XSV 시/EP 는/ETM 분/NNB 들/XSN 질문/NNG 좀/MAG 요/EC,342
344,익무/NNG 시사회/NNG 질문/NNG 드리/VV ㅂ니다/EF ./SF,264
345,다음/NNG 시사회/NNG 예고/NNG .../SE,3267
346,[/SS 라스트/NNG 크리스마스/NNG ]/SS 북미/NNP 극장/NNG 선물/NNG 들/XSN,397
347,날씨/NNG 의/JKG 아이/NNG 를/JKO 보/VV 고/EC 들/VV ㄴ/ETM 생각/NNG,354
348,'/SS 스타워즈/NNP 9/SN '/SS 팬포스터/NNG,288
349,11/SN 월/NNB 7/SN 일/NNB 좌석/NNG 판매/NNG 율/XSN,2059
350,CGV/SL 실시간/NNG 관객수/NNG (/SS 21/SN 시/NNB 기준/NNG )/SS,1038
351,[/SS 날씨/NNG 의/JKG 아이/NNG ]/SS 보/VV 러/EC 오/VV 았/EP 습니다/EF ./SF,429
352,영화/NNG 자막/NNG 관련/NNG 질문/NNG 이/VCP ㅂ니다/EF ./SF,267
353,오늘/NNG 두/MM 번/NNB 째/XSN 영화/NNG,401
354,[/SS 겨울왕국/NNG 2/SN ]/SS 예매/NNG 인증/NNG 이벤트/NNG 굿즈/NNG 사진/NNG,1366
355,오늘/NNG 첫/MM 번/NNB 째/XSN 영화/NNG,395
356,겨울/NNG 왕국/NNG 2/SN IMAX/SL vs/SL MX/SL ?/SF,2163
357,날씨/NNG 의/JKG 아이/NNG 이제/MAG 끝나/VV 았/EP 고/EC 겨울/NNG 왕국/NNG 기대/NNG 되/XSV ㅂ니다/EC,260
358,CGV/SL 날씨/NNG 의/JKG 아이/NNG 1/SN +/SW 1/SN 이벤트/NNG 하/XSV ㅂ니다/EF ./SF,437
359,터미네이터/NNP ..../SE,397
360,'/SS 겨울왕국/NNG 2/SN '/SS 언론/NNG 배급/NNG 시사회/NNG,2085
361,11/SN 월/NNB 국내/NNG 영화제/NNG 정보/NNG (/SS 진행/NNG 중/NNB &/SW amp/SL ;/SP 예정/NNG )/SS,628
362,[/SS 나/NP 를/JKO 찾/VV 아/EC 주/VV 어/EC ]/SS 2/SN 차/NNB 공식/NNG 포스터/NNG,1338
363,스타워즈/NNP ?/SF ?/SF,523
364,[/SS 날씨/NNG 의/JKG 아이/NNG ]/SS 2/SN 차/NNB 관람/NNG 후기/NNG,625
365,이번/NNG 주/NNG 는/ETM 간/NNG 만/NNB 에/JKB 최악/NNG 의/JKG 한/MM 주/NNG 가/JKC 되/VV 겠/EP 네요/EC,2051
366,날씨/NNG 의/JKG 아이/NNG 2/SN 주/NNB 차/NNB 메가박스/NNG 질문/NNG,544
367,오늘/NNG 블라인드/NNG 시사회/NNG 두/MM 자/NNG 평/NNG 이/VCP ㅂ니다/EC,2689
368,터미네이터/NNP 아이/NNG 맥/NNP 스/NNG 는/JX 오늘/NNG 을/JKO 마지막/NNG 으로/JKB 다시/MAG 안/MAG 올라오/VV 겠/EP 죠/EF ?/SF,518
369,터미네이터/NNP 2/SN 차/NNB 찍/VV 었/EP 어요/EC,348
370,날씨/NNG 의/JKG 아이/NNG 패키지/NNG 수령/NNG 하/XSV 였/EP 습니다/EF ./SF,1001
371,[/SS 날씨/NNG 의/JKG 아이/NNG ]/SS 굿즈/NNG 상영회/NNG 보/VV 러/EC 오/VV 았/EP 습니다/EF ./SF,543
372,[/SS 겨울/NNG 왕국/NNG 2/SN ]/SS D/SL 23/SN 커버/NNG 공개/NNG,809
373,이런/MM 영화/NNG 도/JX 있/VV 네요/EC,860
374,'/SS 조/NNG 터/NNP '/SS 4/SN K/SL 스틸북/NNG 출시/NNG 소식/NNG (/SS 해외/NNG )/SS,604
375,&/SW lt/SL ;/SP 너/NP 의/JKG 여자/NNG 친구/NNG &/SW gt/SL ;/SP 메인/NNG 포스터/NNG &/SW amp/SL ;/SP 예고편/NNG,325
376,cgv/SL 아쉽/VA ㄴ/ETM 점/NNG ./SF,2814
377,"해외/NNG 블루레이/NNP 출시/NNG 소식/NNG -/SS '/SS 애/NNG 드/NNP 아/NNG 스트/NNP 이/VCP 라/EC '/SS 스틸북/NNG ,/SP '/SS .../SE",387
378,이제/MAG 11/SN 월/NNB 달/NNG 에/JKB 보/VV ㄹ/ETM 영화/NNG 가/JKS ./SF ../SE,1032
379,겨울/NNG 왕국/NNG 2/SN IMAX/SL 포스터/NNG !/SF,1654
380,오랜만/NNG 에/JKB CGV/SL VIP/SL 시사회/NNG 당첨/NNG 되/XSV 었/EP 네요/EC,979
381,다음/NNG 시사회/NNG 예고/NNG .../SE,3772
382,이미지/NNG 수정/NNG 부탁/NNG 드리/VV ㅂ니다/EC,244
383,(/SS 추가/NNG )/SS 11/SN 월/NNB 5/SN 일/NNB (/SS 화/NNG )/SS 넷플릭스/NNP 업데이트/NNG 작품/NNG 들/XSN,4877
384,[/SS 겨울왕국/NNG 2/SN ]/SS 국내/NNG 관람/NNG 등급/NNG 심의/NNG 완료/NNG,1466
385,날씨/NNG 의/JKG 아이/NNG 포스터/NNG 후기/NNG 2/SN,668
386,날씨/NNG 의/JKG 아이/NNG 오리지널/NNG 티켓/NNG 아직/MAG 남/VV 아/EC 있/VX 는/ETM 곳/NNG 있/VV 나요/EF ?/SF,481
387,'/SS 닥터/NNG 스트레인지/NNG 2/SN '/SS 팬포스터/NNG,619
388,포스터/NNG 후기/NNG ./SF ./SE ./SF,487
389,./SF,772
390,날씨/NNG 의/JKG 아이/NNG 관람/NNG 후기/NNG,444
391,조커/NNG 후기/NNG 올리/VV ㅂ니다/EF ./SF,372
392,포토티켓/NNG 이미지/NNG 수정/NNG 부탁/NNG 드리/VV ㅂ니다/EC,539
393,11/SN 월/NNB 익무/NNG 평점/NNG 이벤트/NNG 진행/NNG 중/NNB 이/VCP ㅂ니다/EC,462
394,겨울/NNG 왕국/NNG 2/SN 포토티켓/NNG 이미지/NNG 몇/MM 개/NNB +/SW _/SS +/SW,3366
395,날씨/NNG 의/JKG 아이/NNG 씨/NNG 집/NNG 굿즈/NNG 패키지/NNG 질문/NNG,1129
396,[/SS 날씨/NNG 의/JKG 아이/NNG ]/SS 10/SN 회/NNB 차/NNG 보/VV 았/EP 습니다/EC,1137
397,엔드게임/NNG 라스트/NNG 데드풀/NNP 버전/NNG (/SS 스포/NNG )/SS,583
398,날씨/NNG 의/JKG 아이/NNG 오리지널/NNG 티켓/NNG ./SF .../SE,1222
399,영화/NNG 시작/NNG 타임/NNG (/SS feat/SL ./SF 광고/NNG )/SS,418
400,한국/NNP //SP 미국/NNP 박/NNG 스/NNP 오/NNG 피/NNP 스/NNG (/SS 11/SN //SP 1/SN ~/SO 3/SN )/SS,1544
401,기생충/NNG 미국/NNP 리뷰/NNG 포스터/NNG,5106
402,지금/NNG 까지/JX 올해/NNG 개봉/NNG 하/XSV ㄴ/ETM 영화/NNG 중/NNB 에서/JKB 제/XPN 일/NR 맘/NNG 에/JKB 들/VV 는/ETM 포스터/NNG,1438
403,'/SS 집/NNG 이야기/NNG '/SS 메/VV 인/NNG 예고편/NNG,293
404,12/SN 월/NNB 개봉/NNG 영화/NNG 일정/NNG 정리/NNG (/SS 예상/NNG 포함/NNG )/SS,2824
405,집/NNG 이야기/NNG 언론/NNG 시사회/NNG 일정/NNG,317
406,‘/SS 조커/NNG ’/SS 비하인드/NNG 샷/NNG 들/XSN (/SS 약스포/NNG )/SS,521
407,매드맥스/NNG 배우/NNG 도/JX 놀라/VV ㄴ/ETM 장면/NNG,2682
408,10/SN 월/NNB 의/JKG 시작/NNG 과/JC 끝/NNG ./SF ./SE 조커/NNG 이/VCP 었/EP 습니다/EC,379
409,영화/NNG 라스트/NNG 미션/NNG 후기/NNG 올리/VV ㅂ/EF 니다/EC,285
410,조조/NNG 로/JKB 터미네이터/NNP 보/VV 았/EP 습니다/EF ./SF ㅎ/NNG,357
411,8/SN 월/NNB 의/JKG 크리스마스/NNG 후기/NNG 올리/VV ㅂ/EF 니다/EC,324
412,OST/SL 가/JKS 좋/VA 은/ETM 영화/NNG 뭐/NP 가/JKS 있/VV 을까요/EF ?/SF,1071
413,[/SS 겨울/NNG 왕국/NNG 2/SN ]/SS 일본/NNP 오피셜/NNG 캐릭터/NNG 포스터/NNG 4/SN 종/NNG,4314
414,터미네이터/NNP 촬영/NNG 관련/NNG 질문/NNG (/SS 스포/NNG 주의/NNG )/SS,395
415,터미네이터/NNP 용아맥/NNG 뱃지/NNG 아직/MAG 있/VV 겠/EP 죠/EF ??/SF,740
416,[/SS 날씨/NNG 의/JKG 아이/NNG ]/SS 북미/NNP 등급/NNG 심의/NNG 완료/NNG,849
417,[/SS 날씨/NNG 의/JKG 아이/NNG ]/SS 연속/NNG 으로/JKB 보/VV 러/EC 오/VV 았/EP 습니다/EF ./SF,679
418,11/SN 월/NNB 2/SN 일/NNB 좌석/NNG 판매/NNG 율/XSN,2043
419,"넷플릭스/NNP ,/SP 디즈니/NNP 영화/NNG 업데이트/NNG 예정/NNG",6609
420,날씨/NNG 의/JKG 아이/NNG 뭐/NP 이/VCP ㄴ가/EC 뭐/NP 이/VCP ㄴ가/EC 가/JKS 있/VV 어요/EF ./SF ./SE (/SS 노스포/NNP )/SS,1786
421,오늘/NNG 용산/NNG cgv/SL 에/JKB 무대인사/NNG 있/VV 었/EP 나요/EF ?/SF,876
422,'/SS 기생충/NNG '/SS 일본/NNP 서/JKB 내년/NNG 1/SN 월/NNB 10/SN 일/NNB 개봉/NNG,3266
423,이거/NP 가/VV 시/EP 는/ETM 분/NNB 계/VV 신/NNG 가요/EF ?/SF,914
424,날씨/NNG 의/JKG 아이/NNG 아이/NNG 맥/NNP 스/NNG 가/JKS 뜨/VV 었/EP 다고/EC 하/VV 아/EF 서/EC .../SE,1247
425,"cgv/SL 만/JX 가/VV 던/ETM 제/NP 가/JKS ,/SP 메가박스/NNG 를/JKO 가/VV 게/EC 되/XSV 네요/EF !/SF",2224
426,사진/NNG 찍/VV 는/ETM 사람/NNG 은/JX 뭐/NP 이/VCP ㄹ까요/EF ?/SF,1001
427,한국/NNP 영화/NNG 100/SN 년/NNB 기념/NNG 영화/NNG [/SS 100/SN X/SL 100/SN ]/SS,575
428,[/SS 날씨/NNG 의/JKG 아이/NNG ]/SS 보/VV 러/EC 오/VV 았/EP 습니다/EF ./SF,463
429,스타워즈/NNP 로그원/NNG 부터/JX 보/VV 아도/EC 되/VV ㄹ까요/EF ?/SF,473
430,Cgv/SL vip/SL 쿠폰/NNG 질문/NNG 이/JKS 있/VV 어요/EF !/SF,844
431,[/SS 이름/NNG 들/XSN 로/JKB 만들/VV ㄴ/ETM 노래/NNG ]/SS 공식/NNG 포스터/NNG,413
432,11/SN 월/NNB 1/SN 일/NNB 좌석/NNG 판매/NNG 율/XSN,1676
433,어느/MM 영화/NNG 의/JKG 경품/NNG 이벤트/NNG,1203
434,날씨/NNG 의/JKG 아이/NNG ]/SS 6/SN 회/NNB 차/NNB 하/VV 였/EP 습니다/EC,670
435,메박/NNG 날씨/NNG 의/JKG 아이/NNG 콤보/NNG 2/SN,1722
436,날씨/NNG 의/JKG 아이/NNG 후기/NNG ./SF,477
437,&/SW lt/SL ;/SP 조커/NNG &/SW gt/SL ;/SP 전단지/NNG 가/JKS 아직/MAG 도/JX 있/VV 네요/EF ?/SF,1506
438,11/SN 월/NNB 1/SN 일/NNB 영화/NNG 굿즈/NNG 모음/NNG,974
439,11/SN 월/NNB 1/SN 일/NNB (/SS 금/NNG )/SS 넷플릭스/NNP 업데이트/NNG 작품/NNG 들/XSN,4057
440,시사회/NNG 시작/NNG 30/SN 분/NNB 전/NNG 에/JKB 가/VV 면/EC 어떻/VA ㄴ가요/EF ?/SF,656
441,수정/NNG 하/XSV ㅂ니다/EF ./SF,5012
442,다음/NNG 주/NNG VOD/SL 출시/NNG 일정/NNG,1584
443,잘/MAG 모르/VV 고/EC 겨울/NNG 왕국/NNG 예매/NNG 하/XSV 였/EP 는데/EC,1420
444,기생충/NNG 블루레이/NNP 아직/MAG 안/MAG 나오/VV 았/EP 나요/EF ?/SF,982
445,CGV/SL 영등포/NNP 6/SN 관/NNB 어떻/VA 어요/EF ?/SF,423
446,&/SW lt/SL ;/SP 집/NNG 이야기/NNG &/SW gt/SL ;/SP 메인/NNG 예고편/NNG,257
447,&/SW lt/SL ;/SP 우/NNG 멀/VA ㄴ/ETM 인/NNG 할리우드/NNP &/SW gt/SL ;/SP 오리지널/NNG 포토티켓/NNG 22/SN 종/NNG,1536
448,11/SN 월/NNB 1/SN 일/NNB (/SS 금/NNG )/SS 넷플릭스/NNP 업데이트/NNG 작품/NNG 들/XSN,4565
